Site,Year,Week,Date,Quadrat,Clear,Pigmented 1,Pigmented 2,Pigmented 3,0.5,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.35,4.5,4.75,5,5.5,5.75,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Females All,Males All,No Sex All,Ovigerous,>1m2,1m2-50cm2,50cm2-10cm2,<10cm2->course sand,cemented rock 1m2-10cm2,bare cobble (>2cm),bare sand (fine-very course sand),rocky bench,Gravel,shell hash,tidepool,wrack,% rocks flipped,Hemigrapsus nudus ALL,Hemigrapsus oregonensis ALL,Cancer antennarius ALL,Pachychyles rudis ALL,Pachygrapsus crassipes ALL,Leptasterias hexaxis ALL,Lophopanopeus bellus ALL,Petrolisthes manimaculus ALL,Gobiesox maeandricus ALL,Anoplarchus purpurescens ALL,Xiphister atropurpurescens ALL,Kelp Crab ALL,Urchin ALL,Cancer productis ALL,Sculpin ALL,Brittle Star (M),Hemigrapsus nudus (S),Hemigrapsus nudus (M),Hemigrapsus nudus (L),Hemigrapsus oregonensis (S),Hemigrapsus oregonensis (M),Hemigrapsus oregonensis (L),Cancer antennarius (S),Cancer antennarius (M),Cancer antennarius (L),Pachychyles rudis (Small),Pachychyles rudis (Medium),Pachychyles rudis (Large),Pachygrapsus crassipes (small),Pachygrapsus crassipes (medium),Pachygrapsus crassipes (large),Leptosterias hexaxis (Small),Leptosterias hexaxis (Medium),Leptosterias hexaxis (Large),Lophopanopeus bellus,Lophopanopeus bellus,Lophopanopeus bellus,Petrolisthes manimaculus (S),Petrolisthes manimaculus (M),Petrolisthes manimaculus (L),Gobiesox maeandricus (small),Gobiesox maeandricus (medium),Gobiesox maeandricus (large),Anoplarchus purpurescens (S),Anoplarchus purpurescens (M),Anoplarchus purpurescens (L),Xiphister atropurpurescens (S),Xiphister atropurpurescens (M),Xiphister atropurpurescens (L),Kelp Crab (small),Kelp Crab (medium,Kelp Crab (Large),Urchin (small),Urchin (medium),Urchin (Large),Cancer productis (small),Cancer productis (medium),Cancer productis (large),Sculpin (small),Sculpin (medium),Brittle Star (M),bare rock,bare sand,Mastocarpus papillatus,Endocladia muricata,Fucus gardneri,Neorhodomela larix,Microcladia coulteri,Mazzaella splendens/flaccida,Mazaella SMALL,Ulva fenestrata,Phyllospadix,Egregia menziesii,Crypotpluera sp.,Analipus japonicus,Callophyllus sp.,Pikea sp (?),Odonthalia floccosa,Halosaccion glandiforme,Corraline red,Gastroclonium subarticulum,Prionitis lanceolata,barnacles,porphyra,Anthopluera,Brown slime,green tufts,green filamentous puffy,puffy filamentous red,branching brwn from CM,rack,spirobilids,Odonthalia washingtoniensis (?)- flat with spikes
AP,2013,Sampling Period 4,7/11/13,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,40,15,10,0,0,35,,0,0,0,55,3,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,4,NA,NA,NA,NA,0,0,0,0,0,8,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,6,4,6,8,0,2,4,2,3,4,0,0,0,0,0,16,23,15,0,0,0,45,10,0,0,0,45,,0,0,0,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,5,NA,NA,NA,NA,0,0,0,0,0,13,0,0,0,3,1,1,0,2,1,0,0,1,7,0,0,11,15,6,11,17,2,3,3,3,3,0,0,0,0,0,37,37,29,0,0,0,55,20,0,5,0,20,,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,6,NA,NA,NA,NA,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,1,2,13,0,0,13,6,9,12,5,2,3,3,1,0,0,0,1,0,0,24,31,39,0,0,0,45,10,45,0,0,0,,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,7,NA,NA,NA,NA,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,5,4,8,6,2,0,2,1,0,0,0,0,0,0,0,12,16,11,0,0,0,15,20,25,10,0,30,,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,8,NA,NA,NA,NA,0,0,0,0,0,20,0,0,0,2,1,0,0,1,2,0,2,1,6,0,0,6,5,3,7,10,1,2,0,0,3,0,0,0,0,0,16,21,35,0,0,0,45,10,0,5,0,40,,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
AP,2013,Sampling Period 4,7/11/13,9,NA,NA,NA,NA,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,8,4,4,1,3,7,1,1,0,1,0,0,0,0,11,21,13,0,0,0,80,5,10,5,0,0,,0,0,0,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AP,2013,Sampling Period 4,7/11/13,10,NA,NA,NA,NA,0,0,0,0,0,8,0,0,0,1,1,0,1,2,1,0,1,3,11,0,0,11,12,3,9,7,3,2,0,1,1,0,0,0,0,0,27,22,29,2,0,0,55,5,20,10,0,10,,0,0,0,60,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,20,10,50,15,0,0,,0,0,0,35,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,0,3,1,0,0,1,2,1,0,1,0,0,0,2,9,5,0,0,0,60,15,10,10,5,0,,0,0,0,75,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,0,0,0,3,0,0,0,0,0,0,4,7,4,0,0,0,60,10,25,5,0,0,,0,0,0,70,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,1,0,0,0,1,0,0,0,0,2,9,4,0,0,0,40,40,20,0,0,0,,0,0,0,80,0,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,2,1,2,4,1,1,1,0,2,0,0,0,0,0,8,9,4,1,0,0,65,15,20,0,0,0,,0,0,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,3,2,2,0,0,1,0,0,0,0,6,5,3,1,0,0,75,5,15,5,0,0,,0,0,0,80,0,0,2,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,7,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,50,20,10,20,0,0,,0,0,0,70,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,8,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,2,0,0,0,0,0,0,0,4,5,4,1,0,0,40,15,25,0,0,20,,0,0,0,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,9,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,6,8,12,3,8,5,2,2,1,0,0,0,0,35,23,2,9,0,0,50,50,0,0,0,0,,0,0,0,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0
PC,2013,Sampling Period 6,7/12/13,10,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,2,0,0,1,0,0,0,0,0,5,7,0,0,0,0,20,5,30,5,0,40,,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,35,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,4,1,3,0,1,0,0,0,0,5,10,1,0,0,0,50,40,0,10,0,0,,0,0,0,90,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,1,0,0,0,0,0,0,0,2,8,0,0,0,0,25,35,25,15,0,0,,0,0,0,60,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,3,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,0,0,0,1,0,0,0,3,1,3,4,3,3,1,1,0,0,0,0,0,0,12,7,8,0,0,0,20,20,40,20,0,0,,0,0,0,40,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,4,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,1,0,0,0,0,4,6,0,0,0,0,35,15,40,10,0,0,,0,0,0,50,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,5,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,2,3,6,4,4,0,6,0,1,0,0,0,0,0,0,16,10,9,0,0,0,55,10,20,15,0,0,,0,0,0,65,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,2,0,0,0,0,0,7,6,0,0,0,0,35,20,35,10,0,0,,0,0,0,55,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,7,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,4,5,5,1,1,2,0,1,0,0,0,0,0,16,9,4,2,0,0,60,20,15,5,0,0,,0,0,0,80,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,4,4,2,1,0,1,2,1,0,0,0,11,10,1,1,0,0,60,10,20,10,0,0,,0,0,0,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,5,4,8,9,4,9,9,5,1,2,3,2,1,0,0,32,30,8,2,0,0,80,10,5,5,0,0,,0,0,0,90,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
TC,2013,Sampling Period 5,7/22/13,10,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,0,0,3,5,4,6,10,3,6,3,3,0,2,1,0,0,0,22,24,7,4,0,0,50,40,10,0,0,0,,0,0,0,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,1,4,1,6,3,0,3,2,0,0,0,0,0,0,0,10,10,7,0,0,0,55,10,10,20,0,0,,0,0,5,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,40,20,25,5,0,0,,0,0,10,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0,2,0,0,0,0,0,0,0,0,4,9,0,0,0,0,50,25,20,5,0,0,,0,0,0,75,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,4,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,15,50,5,0,0,,0,0,0,45,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,65,5,20,10,0,0,,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,40,10,35,10,0,0,,0,5,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,7,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,0,0,6,4,6,11,8,7,3,4,3,2,0,0,0,0,0,33,21,7,0,0,0,60,20,0,0,0,20,,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,1,4,4,0,0,0,0,0,1,0,0,0,0,7,7,3,0,0,0,20,15,65,0,0,0,,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,9,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,60,15,25,0,0,0,,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5,10,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
FB,2013,Sampling Period 5,7/23/13,10,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,1,0,0,0,1,0,0,11,3,1,1,0,0,25,10,25,0,0,40,,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,15,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
